Series ID,Series title ,Year,Estimate,Estimate footnote,Standard error,Standard error footnote,Survey code,Survey text,Ownership code,Ownership text,Industry code,Industry text,Occupation code,Occupation text,Subcell code,Job characteristic category,Job characteristic,Estimate code,Estimate text,Datatype code,Datatype text,Provision code,Provision text
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2011,3,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2012,2,,0.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2013,3,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2014,3,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2015,4,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2016,4,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2017,4,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2018,4,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2019,4,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2020,4,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2021,4,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27360000000000033357,Percent of private industry workers with access to flexible workplace; in education and health services,2022,4,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2010,7,,1.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2011,6,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2012,6,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2013,7,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2014,7,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2015,10,,2.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2016,9,,2.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2017,10,,2.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2018,9,,2.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2019,7,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2020,7,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2021,9,,1.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361000000000033357,Percent of private industry workers with access to flexible workplace; in educational services,2022,8,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,610000,Educational services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2010,8,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2011,8,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2012,10,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2013,10,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2014,10,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2015,11,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2016,11,,2.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2017,11,,2.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2018,9,,1.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2019,10,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2020,11,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2021,11,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27361200000000033357,"Percent of private industry workers with access to flexible workplace; in junior colleges, colleges, universities, and professional schools",2022,11,,1.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,612000,"Junior colleges, colleges, universities, and professional schools",0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2010,2,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2011,2,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2012,1,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2013,2,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2014,3,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2015,3,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2016,3,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2017,3,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2018,4,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2019,3,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2020,4,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2021,4,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27362000000000033357,Percent of private industry workers with access to flexible workplace; in health care and social assistance,2022,3,,1.0,,IP,Incidence and Key Provision Benefits,2,Private industry workers,620000,Health care and social assistance,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27370000000000033357,Percent of private industry workers with access to flexible workplace; in leisure and hospitality,2010,1,,0.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,700000,Leisure and hospitality,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27370000000000033357,Percent of private industry workers with access to flexible workplace; in leisure and hospitality,2011,1,,0.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,700000,Leisure and hospitality,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27370000000000033357,Percent of private industry workers with access to flexible workplace; in leisure and hospitality,2012,1,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,700000,Leisure and hospitality,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27370000000000033357,Percent of private industry workers with access to flexible workplace; in leisure and hospitality,2018,-,1.0,0.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,700000,Leisure and hospitality,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2010,2,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2011,1,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2012,4,,1.2,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2013,4,,1.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2014,6,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2015,8,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2016,9,,2.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2017,9,,2.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2018,6,,1.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2019,5,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2020,5,,1.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2021,6,,1.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU27381000000000033357,Percent of private industry workers with access to flexible workplace; in other services (except public administration),2022,8,,2.1,,IP,Incidence and Key Provision Benefits,2,Private industry workers,810000,Other services (except public administration),0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2010,4,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2011,4,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2012,5,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2013,5,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2014,5,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2015,5,,0.7,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2016,6,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2017,6,,0.9,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2018,6,,0.8,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2019,6,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2020,6,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2021,6,,0.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273G0000000000033357,Percent of private industry workers with access to flexible workplace; in goods producing,2022,5,,0.5,,IP,Incidence and Key Provision Benefits,2,Private industry workers,G00000,Goods-producing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2010,5,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2011,5,,0.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2012,6,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2013,6,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2014,6,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2015,7,,0.3,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2016,7,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2017,7,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2018,7,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2019,7,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2020,8,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2021,8,,0.6,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU273S0000000000033357,Percent of private industry workers with access to flexible workplace; in service providing,2022,9,,0.4,,IP,Incidence and Key Provision Benefits,2,Private industry workers,S00000,Service-providing,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2010,4,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2011,4,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2012,4,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2013,4,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2014,4,,1.3,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
NBU37360000000000033357,Percent of state and local government workers with access to flexible workplace; in education and health services,2015,4,,1.4,,IP,Incidence and Key Provision Benefits,3,State and local government workers,600000,Education and health services,0,All occupations,0,All workers,All workers,73,Quality of life benefits,33,Percent of workers with access,357,Flexible workplace
